_id,razaoSocial,nomeFantasia,codigo,contato,cnpj
66c4d095af87a5f7873fe72a, ARMAZEM DOS MEDICAMENTOS LTDA, ARMAZEM DOS MEDICAMENTOS LTDA,1389,3626-2105,27718661000103
66c4d095af87a5f7873fe72b, ARTE IMPLANTES MATERIAIS CIRURGICOS LTDA, ARTE IMPLANTES MATERIAIS CIRURGICOS LTDA,1390,9860-0080,23651234000102
66c4d095af87a5f7873fe72c, ASLI COMERCIAL EIRELI, ASLI COMERCIAL EIRELI,1391,3225-1318,1578276000114
66c4d095af87a5f7873fe72d, ASSOCIACAO CEARENSE DOS PACIENTES HEPATICOS E TRA, ASSOCIACAO CEARENSE DOS PACIENTES HEPATICOS E TRA,1392, 9114-0246,5797084000150
66c4d095af87a5f7873fe72e, ASTRA CIENTIFICA EIRELI, ASTRA CIENTIFICA EIRELI,1393, 3666-2305,5431736000138
66c4d095af87a5f7873fe72f, ASTRA MEDICAL SUPPLY PRODUTOS MEDICOS E HOSPITALA, ASTRA MEDICAL SUPPLY PRODUTOS MEDICOS E HOSPITALA,1394,3090-0004,44127150000136
66c4d095af87a5f7873fe730, AUTO SUTURE DO BRASIL LTDA., AUTO SUTURE DO BRASIL LTDA.,1395,2187-6204,1645409000390
66c4d095af87a5f7873fe731, BACE COMERCIO INTERNACIONAL LTDA, BACE COMERCIO INTERNACIONAL LTDA,1396, 3168-0226,47411780000126
66c4d095af87a5f7873fe732, BAHIA SECRETARIA DE SAUDE DO ESTADO, BAHIA SECRETARIA DE SAUDE DO ESTADO,1397,**********,13937131000141
66c4d095af87a5f7873fe733, BAXTER HOSPITALAR LTDA, BAXTER HOSPITALAR LTDA,1398, 9170-1949,49351786001152
66c4d095af87a5f7873fe734, BELIEVE FARMA COMERCIO DE MEDICAMENTOS E MATERIAI, BELIEVE FARMA COMERCIO DE MEDICAMENTOS E MATERIAI,1399, 3235-2070,27589757000119
66c4d095af87a5f7873fe735, BIOCORE COMERCIO E REPRESENTACOES DE PRODUTOS HOS, BIOCORE COMERCIO E REPRESENTACOES DE PRODUTOS HOS,1400, 3462-3600,8647266000132
66c4d095af87a5f7873fe736, BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA, BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA,1401,3093-5100,7986222000336
66c4d095af87a5f7873fe737, BIOMM S/A, BIOMM S/A,1402,3299-1010,4752991000110
66c4d095af87a5f7873fe738, BIONOVIS S.A. - COMPANHIA BRASILEIRA DE BIOTECNOL, BIONOVIS S.A. - COMPANHIA BRASILEIRA DE BIOTECNOL,1403,3881-5000,12320079000117
66c4d095af87a5f7873fe739, BMD - COMERCIO DE PRODUTOS MEDICOS LTDA., BMD - COMERCIO DE PRODUTOS MEDICOS LTDA.,1404, 3529-1800,9603161000497
66c4d095af87a5f7873fe73a, BRAMED COMERCIO HOSPITALAR DO BRASIL LTDA, BRAMED COMERCIO HOSPITALAR DO BRASIL LTDA,1405,3070-6870,28345933000130
66c4d095af87a5f7873fe73b, BRAVA INDUSTRIA E COMERCIO LTDA, BRAVA INDUSTRIA E COMERCIO LTDA,1406, 3251-0100,41851336000145
66c4d095af87a5f7873fe73c, BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA., BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.,1407, 3868-1066,56998982003122
66c4d095af87a5f7873fe73d, BULA BRASIL DISTRIBUIDORA DE PRODUTOS MEDICO HOSP, BULA BRASIL DISTRIBUIDORA DE PRODUTOS MEDICO HOSP,1408,2538-3266,22139078000124
66c4d095af87a5f7873fe73e, C. M. CIRURGICA INDUSTRIA E COMERCIO LTDA, C. M. CIRURGICA INDUSTRIA E COMERCIO LTDA,1409,3539-0639,3161745000120
66c4d095af87a5f7873fe73f, CAPITAL MEDH IMPORTACAO DISTRIBUICAO E REPRESENTA, CAPITAL MEDH IMPORTACAO DISTRIBUICAO E REPRESENTA,1410,3346-0348,24702356000135
66c4d095af87a5f7873fe740, CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA, CENTRAL DAS FRALDAS DISTRIBUIDORA LTDA,1411,3276-3616,26436406000105
66c4d095af87a5f7873fe741, CENTRO ASSISTENCIAL TIA HELO - CATH, CENTRO ASSISTENCIAL TIA HELO - CATH,1412,3268-2741,8726998000118
66c4d095af87a5f7873fe742, CEPALAB LABORATORIOS S.A, CEPALAB LABORATORIOS S.A,1413, 3486-1771,2248312000144
66c4d095af87a5f7873fe743, CIENTIFICA MEDICA HOSPITALAR LTDA, CIENTIFICA MEDICA HOSPITALAR LTDA,1414, 3088-9700,7847837000110
66c4d095af87a5f7873fe744, CIRURGICA CAPITAL INDUSTRIA E COMERCIO DE PRODUTO, CIRURGICA CAPITAL INDUSTRIA E COMERCIO DE PRODUTO,1415,8457-3133,33457356000108
66c4d095af87a5f7873fe745, CIRURGICA MONTEBELLO LTDA, CIRURGICA MONTEBELLO LTDA,1416,3035-9094,8674752000140
66c4d095af87a5f7873fe746, CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARE, CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARE,1417,2107-9000,94516671000234
66c4d095af87a5f7873fe747, CITOPHARMA MANIPULACAO DE MEDICAMENTOS ESPECIAIS, CITOPHARMA MANIPULACAO DE MEDICAMENTOS ESPECIAIS,1418,3115-6000,1640262000183
66c4d095af87a5f7873fe748, CM PFS HOSPITALAR S.A., CM PFS HOSPITALAR S.A.,1419,2123-8450,81887838000736
66c4d095af87a5f7873fe749, COLOPLAST DO BRASIL LTDA, COLOPLAST DO BRASIL LTDA,1420, 3074-6402,2794555000420
66c4d095af87a5f7873fe74a, COMERCIAL CIRURGICA RIOCLARENSE LTDA, COMERCIAL CIRURGICA RIOCLARENSE LTDA,1421,3522-5800,67729178000491
66c4d095af87a5f7873fe74b, COMERCIAL MULTIVENDAS.COM LTDA, COMERCIAL MULTIVENDAS.COM LTDA,1422,,26088958000170
66c4d095af87a5f7873fe74c, COMUNIDADE CATOLICA SHALOM, COMUNIDADE CATOLICA SHALOM,1423,3308-7401,7044456007024
66c4d095af87a5f7873fe74d, COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA, COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA,1424, 3320-2210,36325157000134
66c4d095af87a5f7873fe74e, CREMER S.A., CREMER S.A.,1425,2123-8450,82641325002161
66c4d095af87a5f7873fe74f, DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA, DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA,1426,9000-0000,29032826000114
66c4d095af87a5f7873fe750, DE PAULI COMERCIO REPRESENTACAO IMPORTACAO E EXPO, DE PAULI COMERCIO REPRESENTACAO IMPORTACAO E EXPO,1427,**********,3951140000133
66c4d095af87a5f7873fe751, DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDI, DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDI,1428, 2522-8212,31401798000107
66c4d095af87a5f7873fe752, DENTAL UNIVERSO EIRELI, DENTAL UNIVERSO EIRELI,1429,2522-8204,26395502000152
66c4d095af87a5f7873fe753, DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA, DENTEMED EQUIPAMENTOS ODONTOLOGICOS LTDA,1430,3374-6768,7897039000100
66c4d095af87a5f7873fe754, DISTRIBUIDORA AGUA BOA LTDA, DISTRIBUIDORA AGUA BOA LTDA,1431,9135-5526,4223526000106
66c4d095af87a5f7873fe755, DISTRIBUIDORA DE MEDICAMENTOS INTRAMED LTDA, DISTRIBUIDORA DE MEDICAMENTOS INTRAMED LTDA,1432,9975-2375,42529374000149
66c4d095af87a5f7873fe756, DISTRIBUIDORA DE MEDICAMENTOS PRO SAUDE LTDA, DISTRIBUIDORA DE MEDICAMENTOS PRO SAUDE LTDA,1433,3219-8357,8676370000155
66c4d095af87a5f7873fe757, DISTRIBUIDORA FACANHA COMERCIO DE ALIMENTOS LTDA, DISTRIBUIDORA FACANHA COMERCIO DE ALIMENTOS LTDA,1434, 3257-1144,9420147000105
66c4d095af87a5f7873fe758, DS DISTRIBUIDORA DE MATERIAL MEDICO LTDA, DS DISTRIBUIDORA DE MATERIAL MEDICO LTDA,1435,3045-2775,21572278000103
66c4d095af87a5f7873fe759," E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO"," E.C.S. TECNOLOGIA EM SAUDE, COMERCIO, IMPORTACAO",1436,2112-0382,35706397000116
66c4d095af87a5f7873fe75a, ELI LILLY DO BRASIL LTDA, ELI LILLY DO BRASIL LTDA,1437,2144-6750,43940618000144
66c4d095af87a5f7873fe75b, EMPREENDIMENTOS FARMACEUTICOS ULTRA LTDA, EMPREENDIMENTOS FARMACEUTICOS ULTRA LTDA,1438,9123-4007,28673389000155
66c4d095af87a5f7873fe75c, ENFERMED COMERCIO DE MATERIAIS MEDICO-HOSPITALARE, ENFERMED COMERCIO DE MATERIAIS MEDICO-HOSPITALARE,1439,3295-2328,3967966000190
66c4d095af87a5f7873fe75d, EREMIX INDUSTRIA DE ALIMENTOS ESPECIAIS LTDA, EREMIX INDUSTRIA DE ALIMENTOS ESPECIAIS LTDA,1440, 9163-4324,26325797000190
66c4d095af87a5f7873fe75e, ESSITY SOLUCOES MEDICAS DO BRASIL COMERCIO E DIST, ESSITY SOLUCOES MEDICAS DO BRASIL COMERCIO E DIST,1441,3602-7700,54858014000927
66c4d095af87a5f7873fe75f, EXOMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA, EXOMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA,1442,3427-9437,12882932000194
66c4d095af87a5f7873fe760, F & F DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTD, F & F DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTD,1443,3016-2942,10854165000346
66c4d095af87a5f7873fe761, FAMADER FARMACIA DE MANIPULACAO LTDA, FAMADER FARMACIA DE MANIPULACAO LTDA,1444, 3383-6363,8145933000189
66c4d095af87a5f7873fe762, FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA, FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA,1445,4351-1600,4522343000177
66c4d095af87a5f7873fe763, FARMAUSA PHARMACEUTICAL LTDA., FARMAUSA PHARMACEUTICAL LTDA.,1446, 3345-5442,37124240000108
66c4d095af87a5f7873fe764, FAST MED DISTRIBUIDORA DE PRODUTOS HOSPITALARES L, FAST MED DISTRIBUIDORA DE PRODUTOS HOSPITALARES L,1447, 9986-7663,34895127000138
66c4d095af87a5f7873fe765, FERNANDO RODRIGUES FERREIRA LTDA CASA DO DENTIST, FERNANDO RODRIGUES FERREIRA LTDA CASA DO DENTIST,1448,3455-1208,72239452000131
66c4d095af87a5f7873fe766, FORMULAS MAGISTRAIS MANIPULACOES ESPECIAIS LTDA, FORMULAS MAGISTRAIS MANIPULACOES ESPECIAIS LTDA,1449, 2401-6248,7316691000186
66c4d095af87a5f7873fe767, FRED CARVALHO - DIAGNOSTIC PARCEIROS POR EXCEL., FRED CARVALHO - DIAGNOSTIC PARCEIROS POR EXCEL.,1450,3035-2918,8852545000138
66c4d095af87a5f7873fe768, FRESENIUS KABI BRASIL LTDA., FRESENIUS KABI BRASIL LTDA.,1451, 2504-1564,49324221002077
66c4d095af87a5f7873fe769, FUNDACAO OTILIA CORREIA SARAIVA, FUNDACAO OTILIA CORREIA SARAIVA,1452,3532-7700,41343187000456
66c4d095af87a5f7873fe76a, G L PRADO REPRESENTACOES E DISTRIBUIDORA COMERCIO, G L PRADO REPRESENTACOES E DISTRIBUIDORA COMERCIO,1453, 9997-4162,32713483000168
66c4d095af87a5f7873fe76b, GLOBAL COMERCIAL EIRELI, GLOBAL COMERCIAL EIRELI,1454, 3222-8411,17892706000108
66c4d095af87a5f7873fe76c, GLOBAL COMERCIO DE PRODUTOS HOSPITALARES E SERVIC, GLOBAL COMERCIO DE PRODUTOS HOSPITALARES E SERVIC,1455,9739-5039,32955567000108
66c4d095af87a5f7873fe76d, GLOBAL HOSPITALAR IMPORTACAO E COMERCIO SA, GLOBAL HOSPITALAR IMPORTACAO E COMERCIO SA,1456, 3515-2000,12047164000153
66c4d095af87a5f7873fe76e, GOLD NUTRI COMERCIO DE PRODUTOS NUTRICIONAIS E HO, GOLD NUTRI COMERCIO DE PRODUTOS NUTRICIONAIS E HO,1457,3181-5937,18545564000175
66c4d095af87a5f7873fe76f, GRIFOLS BRASIL LTDA, GRIFOLS BRASIL LTDA,1458,3375-5450,2513899000414
66c4d095af87a5f7873fe770, HEALTHS GARDENS DISTRIBUIDORA DE MEDICAMENTOS E P, HEALTHS GARDENS DISTRIBUIDORA DE MEDICAMENTOS E P,1459,3565-3241,32680580000100
66c4d095af87a5f7873fe771," HIT CARE NORDESTE IMPORTACAO, COMERCIO E SERVICOS"," HIT CARE NORDESTE IMPORTACAO, COMERCIO E SERVICOS",1460,3122-5700,33921755000188
66c4d095af87a5f7873fe772, HMEDIC DISTRIBUIDORA DE MEDICAMENTOS LTDA, HMEDIC DISTRIBUIDORA DE MEDICAMENTOS LTDA,1461,2221-1902,72677933000129
66c4d095af87a5f7873fe773, HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTD, HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTD,1462,3229-1000,35997345000146
66c4d095af87a5f7873fe774, HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES, HOSPINOVA DISTRIBUIDORA DE PRODUTOS HOSPITALARES,1463,2566-3300,12499494000260
66c4d095af87a5f7873fe775, HOSPITAL REGIONAL VALE DO JAGUARIBE, HOSPITAL REGIONAL VALE DO JAGUARIBE,1464, 3195-2802,5268526002033
66c4d095af87a5f7873fe776, HOSPITAL SAO MATEUS LTDA., HOSPITAL SAO MATEUS LTDA.,1465,XXXXXXXX,41580077000165
66c4d095af87a5f7873fe777, HOSPSHOP PRODUTOS HOSPITALARES EIRELI, HOSPSHOP PRODUTOS HOSPITALARES EIRELI,1466,3252-1210,7094705000164
66c4d095af87a5f7873fe778, IC COMERCIAL DE ALIMENTOS E SERVICOS EIRELI, IC COMERCIAL DE ALIMENTOS E SERVICOS EIRELI,1467,3212-0782,21576192000159
66c4d095af87a5f7873fe779, IMEDIATA DISTRIBUIDORA DE PRODUTOS PARA A SAUDE L, IMEDIATA DISTRIBUIDORA DE PRODUTOS PARA A SAUDE L,1468,3303-7278,36590911000163
66c4d095af87a5f7873fe77a, IMPORT HOSPITALAR EIRELI, IMPORT HOSPITALAR EIRELI,1469,3242-4995,1324654000133
66c4d095af87a5f7873fe77b, INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA, INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA,1470,3551-2361,4654861000144
66c4d095af87a5f7873fe77c, INDUSTRIA QUIMICA DO ESTADO DE GOIAS S A IQUEGO, INDUSTRIA QUIMICA DO ESTADO DE GOIAS S A IQUEGO,1471, 3235-2952,1541283000303
66c4d095af87a5f7873fe77d, INFINITY PHARMA, INFINITY PHARMA,1472, 9959-3011,42291390000146
66c4d095af87a5f7873fe77e, INOVA NUTRICAO E PRODUTOS EM SAUDE LTDA, INOVA NUTRICAO E PRODUTOS EM SAUDE LTDA,1473,9838-7000,43001464000125
66c4d095af87a5f7873fe77f, INSTITUTO DE MULHERES EM ACAO, INSTITUTO DE MULHERES EM ACAO,1474,88643938,63368211000100
66c4d095af87a5f7873fe780, INSTITUTO DE SAUDE E GESTAO HOSPITALAR - UPAS, INSTITUTO DE SAUDE E GESTAO HOSPITALAR - UPAS,1475, 3216-8332,5268526000170
66c4d095af87a5f7873fe781,INSTITUTO DR JOSE FROTA, INSTITUTO DR JOSE FROTA,1476,32555000,7835044000180
66c4d095af87a5f7873fe782, INSTITUTO PRAXIS DE EDUCACAO(HOSPITAL FERNANDES), INSTITUTO PRAXIS DE EDUCACAO(HOSPITAL FERNANDES),1477, 3261-6030,5481950000107
66c4d095af87a5f7873fe783, KADFAR MEDICAMENTOS EIRELI, KADFAR MEDICAMENTOS EIRELI,1478,3101-3950,32116161000131
66c4d095af87a5f7873fe784, LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO, LABORATORIO QUIMICO FARMACEUTICO DO EXERCITO,1479,2281-1426,10266175000107
66c4d095af87a5f7873fe785, LABORATORIOS B BRAUN SA, LABORATORIOS B BRAUN SA,1480,2602-3207,31673254000285
66c4d095af87a5f7873fe786, LEONARDO BRAGA DA SILVA, LEONARDO BRAGA DA SILVA,1481,96960287,51523134000128
66c4d095af87a5f7873fe787, LUZIMAR MARIA DAMASCENO DE ARAUJO, LUZIMAR MARIA DAMASCENO DE ARAUJO,1482, 9440-2777,40159342000173
66c4d095af87a5f7873fe788, MALUREL COMERCIO DE PRODUTOS HOSPITALARES EIRELI, MALUREL COMERCIO DE PRODUTOS HOSPITALARES EIRELI,1483,3494-1009,11773173000169
66c4d095af87a5f7873fe789, MARK FARDAMENTOS LTDA, MARK FARDAMENTOS LTDA,1484,3371-4117,35280984000196
66c4d095af87a5f7873fe78a, MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA, MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA,1485, 3000-0000,19501429000271
66c4d095af87a5f7873fe78b, MAXXIMED COMERCIO DE PRODUTOS MEDICOS HOSPITALARE, MAXXIMED COMERCIO DE PRODUTOS MEDICOS HOSPITALARE,1486,4251-0714,43301230000101
66c4d095af87a5f7873fe78c, MCW PRODUTOS MEDICOS E HOSPITALARES LTDA, MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,1487,3740-1450,94389400000184
66c4d095af87a5f7873fe78d, MED DONTO COMERCIO DE PRODUTOS HOSPITALARES LTDA, MED DONTO COMERCIO DE PRODUTOS HOSPITALARES LTDA,1488,0224-0406,69366326000133
66c4d095af87a5f7873fe78e, MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTO, MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTO,1489,3311-5186,17700763000148
66c4d095af87a5f7873fe78f, MEDICALTEX INDUSTRIA E COMERCIO LTDA, MEDICALTEX INDUSTRIA E COMERCIO LTDA,1490,3260-9031,1190127000183
66c4d095af87a5f7873fe790, MEDICINALI PRODUTOS PARA SAUDE LTDA, MEDICINALI PRODUTOS PARA SAUDE LTDA,1491, 9977-5744,20918668000120
66c4d095af87a5f7873fe791, MEDICONE PROJETOS E SOLUCOES PARA A INDUSTRIA E A, MEDICONE PROJETOS E SOLUCOES PARA A INDUSTRIA E A,1492,4716-666,94304672000134
66c4d095af87a5f7873fe792, MEDICOR - PRODUTOS HOSPITALARES LTDA, MEDICOR - PRODUTOS HOSPITALARES LTDA,1493,3344-8384,72568587000140
66c4d095af87a5f7873fe793, MEDIGRAM COMERCIO DE MEDICAMENTOS LTDA, MEDIGRAM COMERCIO DE MEDICAMENTOS LTDA,1494, 3225-1002,4470877000105
66c4d095af87a5f7873fe794, MEDTRONIC COMERCIAL LTDA, MEDTRONIC COMERCIAL LTDA,1495,2187-6204,1772798000233
66c4d095af87a5f7873fe795, MIAMIMED PRODUTOS ODONTOLOGICOS LTDA, MIAMIMED PRODUTOS ODONTOLOGICOS LTDA,1496,9105-5435,38259748000186
66c4d095af87a5f7873fe796, ML FARMA COMERCIO DE MEDICAMENTOS E MATERIAL HOSP, ML FARMA COMERCIO DE MEDICAMENTOS E MATERIAL HOSP,1497,8164-0492,39320582000129
66c4d095af87a5f7873fe797, MODENA PRODUTOS E SOLUCOES PARA SAUDE LTDA, MODENA PRODUTOS E SOLUCOES PARA SAUDE LTDA,1498,3274-1770,37174625000260
66c4d095af87a5f7873fe798, MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS L, MOLNLYCKE HEALTH CARE VENDA DE PRODUTOS MEDICOS L,1499, 3016-8925,12600168000117
66c4d095af87a5f7873fe799, MULTIFARMA COMERCIO E REPRESENTACOES LTDA., MULTIFARMA COMERCIO E REPRESENTACOES LTDA.,1500,2522-8170,21681325000157
66c4d095af87a5f7873fe79a, MULTILASER INDUSTRIAL S.A., MULTILASER INDUSTRIAL S.A.,1501,3616-8600,59717553000617
66c4d095af87a5f7873fe79b, NATCOFARMA DO BRASIL LTDA, NATCOFARMA DO BRASIL LTDA,1502, 4009-1300,8157293000127
66c4d095af87a5f7873fe79c, NEKTAR COMERCIO E REPRESENTACOES LTDA, NEKTAR COMERCIO E REPRESENTACOES LTDA,1503,********,1391755000127
66c4d095af87a5f7873fe79d, NF FARMACEUTICA E LOGISTICA LTDA, NF FARMACEUTICA E LOGISTICA LTDA,1504,9976-2978,40951414000110
66c4d095af87a5f7873fe79e, NOVA BIO - INDUSTRIA E COMERCIO EIRELI, NOVA BIO - INDUSTRIA E COMERCIO EIRELI,1505, 2635-7791,20331303000102
66c4d095af87a5f7873fe79f, NOVO NORDISK FARMACEUTICA DO BRASIL LTDA, NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,1506,3868-9137,82277955000740
66c4d095af87a5f7873fe7a0, NUTTRE COMERCIO DE ALIMENTOS E MEDICAMENTOS LTDA, NUTTRE COMERCIO DE ALIMENTOS E MEDICAMENTOS LTDA,1507,3034-7906,23025775000117
66c4d095af87a5f7873fe7a1, ODONTOMED T/A LTDA, ODONTOMED T/A LTDA,1508,3244-3100,27205945000104
66c4d095af87a5f7873fe7a2, ODONTOSUL LTDA, ODONTOSUL LTDA,1509,3378-1943,4971211000122
66c4d095af87a5f7873fe7a3, OMEGA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS EIRE, OMEGA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS EIRE,1510, 3487-6200,41600131000197
66c4d095af87a5f7873fe7a4, ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES, ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES,1511,3040-7515,4307650001530
66c4d095af87a5f7873fe7a5, ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA, ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA,1512,3064-0124,10586940000168
66c4d095af87a5f7873fe7a6, ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA, ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA,1513,3064-0124,10586940000320
66c4d095af87a5f7873fe7a7, ORGANIZACAO PAN-AMERICANA DA SAUDE - OPAS/OMS, ORGANIZACAO PAN-AMERICANA DA SAUDE - OPAS/OMS,1514,3126-565,4096431000154
66c4d095af87a5f7873fe7a8, ORTHO DENTAL JF LTDA, ORTHO DENTAL JF LTDA,1515,3213-2307,5949204000197
66c4d095af87a5f7873fe7a9, PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA, PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,1516,3217-1038,28123417000160
66c4d095af87a5f7873fe7aa, PCAT COMERCIO DE MATERIAL MEDICO - HOSPITALAR EIR, PCAT COMERCIO DE MATERIAL MEDICO - HOSPITALAR EIR,1517,8185-3233,33587022000159
66c4d095af87a5f7873fe7ab, PHARMAPLUS LTDA, PHARMAPLUS LTDA,1518,3838-4210,3817043000152
66c4d095af87a5f7873fe7ac, POOLTEX INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS, POOLTEX INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS,1519, 4402-3421,9107943000192
66c4d095af87a5f7873fe7ad, PRLV INDUSTRIA DE SUPLEMENTOS ALIMENTARES LTDA, PRLV INDUSTRIA DE SUPLEMENTOS ALIMENTARES LTDA,1520,9944-5738,33089180000260
66c4d095af87a5f7873fe7ae, PRODIET NUTRICAO CLINICA LTDA, PRODIET NUTRICAO CLINICA LTDA,1521, 3342-2825,8183359000153
66c4d095af87a5f7873fe7af, PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES L, PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES L,1522,3052-7900,81706251000198
66c4d095af87a5f7873fe7b0, PROSPER COMERCIO E DISTRIBUICAO LTDA, PROSPER COMERCIO E DISTRIBUICAO LTDA,1523,3541-3058,20489064000105
66c4d095af87a5f7873fe7b1, PTC FARMACEUTICA DO BRASIL LTDA., PTC FARMACEUTICA DO BRASIL LTDA.,1524,4814-9100,25210463000370
66c4d095af87a5f7873fe7b2, R. DE F. TORRES MOLITERNO EIRELI, R. DE F. TORRES MOLITERNO EIRELI,1525,3882-4363,19231616000100
66c4d095af87a5f7873fe7b3, RAVIMED FARMACEUTICA LTDA, RAVIMED FARMACEUTICA LTDA,1526,3086-4573,31434320000183
66c4d095af87a5f7873fe7b4, RBS COMERCIO MEDICAL E HOSPITALAR LTDA, RBS COMERCIO MEDICAL E HOSPITALAR LTDA,1527,8695-4615,35690571000180
66c4d095af87a5f7873fe7b5,BOMMED," RCC - DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E",1528, 3208-0808,358519000146
66c4d095af87a5f7873fe7b6, RIOBAHIAFARMA COMERCIO E DISTRIBUICAO DE PRODUTOS, RIOBAHIAFARMA COMERCIO E DISTRIBUICAO DE PRODUTOS,1529,3015-9887,15145035000196
66c4d095af87a5f7873fe7b7, RL SURGICAL CARE LTDA, RL SURGICAL CARE LTDA,1530, 2222-2222,44494796000151
66c4d095af87a5f7873fe7b8, ROBERTO CORETTI, ROBERTO CORETTI,1531, 3088-0083,10742865000187
66c4d095af87a5f7873fe7b9, ROCHE DIABETES CARE BRASIL LTDA, ROCHE DIABETES CARE BRASIL LTDA,1532,3719-4637,23552212000268
66c4d095af87a5f7873fe7ba, ROFEMAX IMPORTADORA DE EMBALAGENS EIRELI, ROFEMAX IMPORTADORA DE EMBALAGENS EIRELI,1533,3672-6945,12416810000102
66c4d095af87a5f7873fe7bb, SAGRES - PRODUTOS FARMACEUTICOS - EIRELI, SAGRES - PRODUTOS FARMACEUTICOS - EIRELI,1534,3218-5060,6907775000176
66c4d095af87a5f7873fe7bc, SIRIO PHARMA EIRELI, SIRIO PHARMA EIRELI,1535, 3198-0984,31495759000116
66c4d095af87a5f7873fe7bd, SISPACK MEDICAL LTDA., SISPACK MEDICAL LTDA.,1536, 2955-2222,54565478000198
66c4d095af87a5f7873fe7be, SOCIEDADE BENEFICENTE SAO CAMILO, SOCIEDADE BENEFICENTE SAO CAMILO,1537,36315134,60975737001395
66c4d095af87a5f7873fe7bf," SOPHI SOLUCOES, SERVICOS E EMPREENDIMENTOS LTDA"," SOPHI SOLUCOES, SERVICOS E EMPREENDIMENTOS LTDA",1538, 9866-7951,42387881000195
66c4d095af87a5f7873fe7c0, SPECIALTY PHARMA GOIAS LTDA, SPECIALTY PHARMA GOIAS LTDA,1539,3202-0484,31731807000128
66c4d095af87a5f7873fe7c1, STOCK MED S.A, STOCK MED S.A,1540,3715-1296,6106005000180
66c4d095af87a5f7873fe7c2, SUL MINAS INDUSTRIA E COMERCIO DE CONFECCOES LTDA, SUL MINAS INDUSTRIA E COMERCIO DE CONFECCOES LTDA,1541,3214-5705,18625083000170
66c4d095af87a5f7873fe7c3, SULMEDIC COMERCIO DE MEDICAMENTOS LTDA, SULMEDIC COMERCIO DE MEDICAMENTOS LTDA,1542, 3473-8845,9944371000287
66c4d095af87a5f7873fe7c4, SULMEDIC COMERCIO DE MEDICAMENTOS LTDA, SULMEDIC COMERCIO DE MEDICAMENTOS LTDA,1543,3473-8845,9944371000368
66c4d095af87a5f7873fe7c5, SUPPORT PRODUTOS NUTRICIONAIS LTDA, SUPPORT PRODUTOS NUTRICIONAIS LTDA,1544,3105-1598,1107391001263
